standard_time_label,standard_time_ms,master_category,master_time_adjustment_ms,,,,,
12:41,761000,MasE,57000,,,,,
12:41,761000,MasF,78000,,,,,
12:41,761000,MasG,100000,,,,,
12:41,761000,MasH,126000,,,,,
12:41,761000,MasI,153000,,,,,
12:41,761000,MasJ,181000,,,,,
12:42,762000,MasB,7000,,,,,
12:42,762000,MasC,21000,,,,,
12:42,762000,MasD,40000,,,,,
12:42,762000,MasE,57000,,,,,
12:42,762000,MasF,78000,,,,,
12:42,762000,MasG,100000,,,,,
12:42,762000,MasH,126000,,,,,
12:42,762000,MasI,153000,,,,,
12:42,762000,MasJ,181000,,,,,
12:43,763000,MasB,7000,,,,,
12:43,763000,MasC,21000,,,,,
12:43,763000,MasD,40000,,,,,
12:43,763000,MasE,57000,,,,,
12:43,763000,MasF,78000,,,,,
12:43,763000,MasG,100000,,,,,
12:43,763000,MasH,126000,,,,,
12:43,763000,MasI,153000,,,,,
12:43,763000,MasJ,181000,,,,,
12:44,764000,MasB,7000,,,,,
12:44,764000,MasC,21000,,,,,
12:44,764000,MasD,40000,,,,,
12:44,764000,MasE,57000,,,,,
12:44,764000,MasF,78000,,,,,
12:44,764000,MasG,100000,,,,,
12:44,764000,MasH,126000,,,,,
12:44,764000,MasI,154000,,,,,
12:44,764000,MasJ,181000,,,,,
12:45,765000,MasB,7000,,,,,
12:45,765000,MasC,22000,,,,,
12:45,765000,MasD,40000,,,,,
12:45,765000,MasE,57000,,,,,
12:45,765000,MasF,78000,,,,,
12:45,765000,MasG,101000,,,,,
12:45,765000,MasH,126000,,,,,
12:45,765000,MasI,154000,,,,,
12:45,765000,MasJ,181000,,,,,
12:46,766000,MasB,7000,,,,,
12:46,766000,MasC,22000,,,,,
12:46,766000,MasD,40000,,,,,
12:46,766000,MasE,57000,,,,,
12:46,766000,MasF,78000,,,,,
12:46,766000,MasG,101000,,,,,
12:46,766000,MasH,126000,,,,,
12:46,766000,MasI,154000,,,,,
12:46,766000,MasJ,181000,,,,,
12:47,767000,MasB,7000,,,,,
12:47,767000,MasC,22000,,,,,
12:47,767000,MasD,40000,,,,,
12:47,767000,MasE,57000,,,,,
12:47,767000,MasF,78000,,,,,
12:47,767000,MasG,101000,,,,,
12:47,767000,MasH,126000,,,,,
12:47,767000,MasI,154000,,,,,
12:47,767000,MasJ,182000,,,,,
12:48,768000,MasB,7000,,,,,
12:48,768000,MasC,22000,,,,,
12:48,768000,MasD,40000,,,,,
12:48,768000,MasE,57000,,,,,
12:48,768000,MasF,78000,,,,,
12:48,768000,MasG,101000,,,,,
12:48,768000,MasH,127000,,,,,
12:48,768000,MasI,154000,,,,,
12:48,768000,MasJ,182000,,,,,
12:49,769000,MasB,7000,,,,,
12:49,769000,MasC,22000,,,,,
12:49,769000,MasD,40000,,,,,
12:49,769000,MasE,57000,,,,,
12:49,769000,MasF,78000,,,,,
12:49,769000,MasG,101000,,,,,
12:49,769000,MasH,127000,,,,,
12:49,769000,MasI,154000,,,,,
12:49,769000,MasJ,182000,,,,,
12:50,770000,MasB,7000,,,,,
12:50,770000,MasC,22000,,,,,
12:50,770000,MasD,41000,,,,,
12:50,770000,MasE,58000,,,,,
12:50,770000,MasF,78000,,,,,
12:50,770000,MasG,101000,,,,,
12:50,770000,MasH,127000,,,,,
12:50,770000,MasI,155000,,,,,
12:50,770000,MasJ,182000,,,,,
12:51,771000,MasB,7000,,,,,
12:51,771000,MasC,22000,,,,,
12:51,771000,MasD,41000,,,,,
12:51,771000,MasE,58000,,,,,
12:51,771000,MasF,78000,,,,,
12:51,771000,MasG,101000,,,,,
12:51,771000,MasH,127000,,,,,
12:51,771000,MasI,155000,,,,,
12:51,771000,MasJ,182000,,,,,
12:52,772000,MasB,7000,,,,,
12:52,772000,MasC,22000,,,,,
12:52,772000,MasD,41000,,,,,
12:52,772000,MasE,58000,,,,,
12:52,772000,MasF,78000,,,,,
12:52,772000,MasG,101000,,,,,
12:52,772000,MasH,127000,,,,,
12:52,772000,MasI,155000,,,,,
12:52,772000,MasJ,183000,,,,,
12:53,773000,MasB,7000,,,,,
12:53,773000,MasC,22000,,,,,
12:53,773000,MasD,41000,,,,,
12:53,773000,MasE,58000,,,,,
12:53,773000,MasF,79000,,,,,
12:53,773000,MasG,101000,,,,,
12:53,773000,MasH,127000,,,,,
12:53,773000,MasI,155000,,,,,
12:53,773000,MasJ,183000,,,,,
12:54,774000,MasB,7000,,,,,
12:54,774000,MasC,22000,,,,,
12:54,774000,MasD,41000,,,,,
12:54,774000,MasE,58000,,,,,
12:54,774000,MasF,79000,,,,,
12:54,774000,MasG,101000,,,,,
12:54,774000,MasH,127000,,,,,
12:54,774000,MasI,155000,,,,,
12:54,774000,MasJ,183000,,,,,
12:55,775000,MasB,7000,,,,,
12:55,775000,MasC,22000,,,,,
12:55,775000,MasD,41000,,,,,
12:55,775000,MasE,58000,,,,,
12:55,775000,MasF,79000,,,,,
12:55,775000,MasG,102000,,,,,
12:55,775000,MasH,127000,,,,,
12:55,775000,MasI,155000,,,,,
12:55,775000,MasJ,183000,,,,,
12:56,776000,MasB,7000,,,,,
12:56,776000,MasC,22000,,,,,
12:56,776000,MasD,41000,,,,,
12:56,776000,MasE,58000,,,,,
12:56,776000,MasF,79000,,,,,
12:56,776000,MasG,102000,,,,,
12:56,776000,MasH,128000,,,,,
12:56,776000,MasI,155000,,,,,
12:56,776000,MasJ,183000,,,,,
12:57,777000,MasB,7000,,,,,
12:57,777000,MasC,22000,,,,,
12:57,777000,MasD,41000,,,,,
12:57,777000,MasE,58000,,,,,
12:57,777000,MasF,79000,,,,,
12:57,777000,MasG,102000,,,,,
12:57,777000,MasH,128000,,,,,
12:57,777000,MasI,156000,,,,,
12:57,777000,MasJ,183000,,,,,
12:58,778000,MasB,7000,,,,,
12:58,778000,MasC,22000,,,,,
12:58,778000,MasD,41000,,,,,
12:58,778000,MasE,58000,,,,,
12:58,778000,MasF,79000,,,,,
12:58,778000,MasG,102000,,,,,
12:58,778000,MasH,128000,,,,,
12:58,778000,MasI,156000,,,,,
12:58,778000,MasJ,184000,,,,,
12:59,779000,MasB,7000,,,,,
12:59,779000,MasC,22000,,,,,
12:59,779000,MasD,41000,,,,,
12:59,779000,MasE,58000,,,,,
12:59,779000,MasF,79000,,,,,
12:59,779000,MasG,102000,,,,,
12:59,779000,MasH,128000,,,,,
12:59,779000,MasI,156000,,,,,
12:59,779000,MasJ,184000,,,,,
13:00,780000,MasB,7000,,,,,
13:00,780000,MasC,22000,,,,,
13:00,780000,MasD,41000,,,,,
13:00,780000,MasE,58000,,,,,
13:00,780000,MasF,79000,,,,,
13:00,780000,MasG,102000,,,,,
13:00,780000,MasH,128000,,,,,
13:00,780000,MasI,156000,,,,,
13:00,780000,MasJ,184000,,,,,
13:01,781000,MasB,7000,,,,,
13:01,781000,MasC,22000,,,,,
13:01,781000,MasD,41000,,,,,
13:01,781000,MasE,58000,,,,,
13:01,781000,MasF,79000,,,,,
13:01,781000,MasG,102000,,,,,
13:01,781000,MasH,128000,,,,,
13:01,781000,MasI,156000,,,,,
13:01,781000,MasJ,184000,,,,,
13:02,782000,MasB,7000,,,,,
13:02,782000,MasC,22000,,,,,
13:02,782000,MasD,41000,,,,,
13:02,782000,MasE,58000,,,,,
13:02,782000,MasF,79000,,,,,
13:02,782000,MasG,102000,,,,,
13:02,782000,MasH,128000,,,,,
13:02,782000,MasI,156000,,,,,
13:02,782000,MasJ,184000,,,,,
13:03,783000,MasB,7000,,,,,
13:03,783000,MasC,22000,,,,,
13:03,783000,MasD,41000,,,,,
13:03,783000,MasE,58000,,,,,
13:03,783000,MasF,79000,,,,,
13:03,783000,MasG,102000,,,,,
13:03,783000,MasH,128000,,,,,
13:03,783000,MasI,156000,,,,,
13:03,783000,MasJ,184000,,,,,
13:04,784000,MasB,7000,,,,,
13:04,784000,MasC,22000,,,,,
13:04,784000,MasD,41000,,,,,
13:04,784000,MasE,58000,,,,,
13:04,784000,MasF,79000,,,,,
13:04,784000,MasG,102000,,,,,
13:04,784000,MasH,128000,,,,,
13:04,784000,MasI,157000,,,,,
13:04,784000,MasJ,185000,,,,,
13:05,785000,MasB,7000,,,,,
13:05,785000,MasC,22000,,,,,
13:05,785000,MasD,41000,,,,,
13:05,785000,MasE,58000,,,,,
13:05,785000,MasF,79000,,,,,
13:05,785000,MasG,102000,,,,,
13:05,785000,MasH,129000,,,,,
13:05,785000,MasI,157000,,,,,
13:05,785000,MasJ,185000,,,,,
13:06,786000,MasB,7000,,,,,
13:06,786000,MasC,22000,,,,,
13:06,786000,MasD,41000,,,,,
13:06,786000,MasE,58000,,,,,
13:06,786000,MasF,79000,,,,,
13:06,786000,MasG,103000,,,,,
13:06,786000,MasH,129000,,,,,
13:06,786000,MasI,157000,,,,,
13:06,786000,MasJ,185000,,,,,
13:07,787000,MasB,7000,,,,,
13:07,787000,MasC,22000,,,,,
13:07,787000,MasD,41000,,,,,
13:07,787000,MasE,58000,,,,,
13:07,787000,MasF,79000,,,,,
13:07,787000,MasG,103000,,,,,
13:07,787000,MasH,129000,,,,,
13:07,787000,MasI,157000,,,,,
13:07,787000,MasJ,185000,,,,,
13:08,788000,MasB,7000,,,,,
13:08,788000,MasC,22000,,,,,
13:08,788000,MasD,41000,,,,,
13:08,788000,MasE,58000,,,,,
13:08,788000,MasF,80000,,,,,
13:08,788000,MasG,103000,,,,,
13:08,788000,MasH,129000,,,,,
13:08,788000,MasI,157000,,,,,
13:08,788000,MasJ,185000,,,,,
13:09,789000,MasB,7000,,,,,
13:09,789000,MasC,22000,,,,,
13:09,789000,MasD,41000,,,,,
13:09,789000,MasE,58000,,,,,
13:09,789000,MasF,80000,,,,,
13:09,789000,MasG,103000,,,,,
13:09,789000,MasH,129000,,,,,
13:09,789000,MasI,157000,,,,,
13:09,789000,MasJ,185000,,,,,
13:10,790000,MasB,7000,,,,,
13:10,790000,MasC,22000,,,,,
13:10,790000,MasD,41000,,,,,
13:10,790000,MasE,59000,,,,,
13:10,790000,MasF,80000,,,,,
13:10,790000,MasG,103000,,,,,
13:10,790000,MasH,129000,,,,,
13:10,790000,MasI,157000,,,,,
13:10,790000,MasJ,186000,,,,,
13:11,791000,MasB,7000,,,,,
13:11,791000,MasC,22000,,,,,
13:11,791000,MasD,41000,,,,,
13:11,791000,MasE,59000,,,,,
13:11,791000,MasF,80000,,,,,
13:11,791000,MasG,103000,,,,,
13:11,791000,MasH,129000,,,,,
13:11,791000,MasI,157000,,,,,
13:11,791000,MasJ,186000,,,,,
13:12,792000,MasB,7000,,,,,
13:12,792000,MasC,22000,,,,,
13:12,792000,MasD,41000,,,,,
13:12,792000,MasE,59000,,,,,
13:12,792000,MasF,80000,,,,,
13:12,792000,MasG,103000,,,,,
13:12,792000,MasH,129000,,,,,
13:12,792000,MasI,158000,,,,,
13:12,792000,MasJ,186000,,,,,
13:13,793000,MasB,7000,,,,,
13:13,793000,MasC,22000,,,,,
13:13,793000,MasD,41000,,,,,
13:13,793000,MasE,59000,,,,,
13:13,793000,MasF,80000,,,,,
13:13,793000,MasG,103000,,,,,
13:13,793000,MasH,130000,,,,,
13:13,793000,MasI,158000,,,,,
13:13,793000,MasJ,186000,,,,,
13:14,794000,MasB,7000,,,,,
13:14,794000,MasC,22000,,,,,
13:14,794000,MasD,41000,,,,,
13:14,794000,MasE,59000,,,,,
13:14,794000,MasF,80000,,,,,
13:14,794000,MasG,103000,,,,,
13:14,794000,MasH,130000,,,,,
13:14,794000,MasI,158000,,,,,
13:14,794000,MasJ,186000,,,,,
13:15,795000,MasB,7000,,,,,
13:15,795000,MasC,22000,,,,,
13:15,795000,MasD,42000,,,,,
13:15,795000,MasE,59000,,,,,
13:15,795000,MasF,80000,,,,,
13:15,795000,MasG,103000,,,,,
13:15,795000,MasH,130000,,,,,
13:15,795000,MasI,158000,,,,,
13:15,795000,MasJ,186000,,,,,
13:16,796000,MasB,7000,,,,,
13:16,796000,MasC,22000,,,,,
13:16,796000,MasD,42000,,,,,
13:16,796000,MasE,59000,,,,,
13:16,796000,MasF,80000,,,,,
13:16,796000,MasG,103000,,,,,
13:16,796000,MasH,130000,,,,,
13:16,796000,MasI,158000,,,,,
13:16,796000,MasJ,186000,,,,,
13:17,797000,MasB,7000,,,,,
13:17,797000,MasC,22000,,,,,
13:17,797000,MasD,42000,,,,,
13:17,797000,MasE,59000,,,,,
13:17,797000,MasF,80000,,,,,
13:17,797000,MasG,103000,,,,,
13:17,797000,MasH,130000,,,,,
13:17,797000,MasI,158000,,,,,
13:17,797000,MasJ,187000,,,,,
13:18,798000,MasB,7000,,,,,
13:18,798000,MasC,22000,,,,,
13:18,798000,MasD,42000,,,,,
13:18,798000,MasE,59000,,,,,
13:18,798000,MasF,80000,,,,,
13:18,798000,MasG,104000,,,,,
13:18,798000,MasH,130000,,,,,
13:18,798000,MasI,158000,,,,,
13:18,798000,MasJ,187000,,,,,
13:19,799000,MasB,7000,,,,,
13:19,799000,MasC,22000,,,,,
13:19,799000,MasD,42000,,,,,
13:19,799000,MasE,59000,,,,,
13:19,799000,MasF,80000,,,,,
13:19,799000,MasG,104000,,,,,
13:19,799000,MasH,130000,,,,,
13:19,799000,MasI,159000,,,,,
13:19,799000,MasJ,187000,,,,,
13:20,800000,MasB,7000,,,,,
13:20,800000,MasC,22000,,,,,
13:20,800000,MasD,42000,,,,,
13:20,800000,MasE,59000,,,,,
13:20,800000,MasF,80000,,,,,
13:20,800000,MasG,104000,,,,,
13:20,800000,MasH,130000,,,,,
13:20,800000,MasI,159000,,,,,
13:20,800000,MasJ,187000,,,,,
13:21,801000,MasB,7000,,,,,
13:21,801000,MasC,22000,,,,,
13:21,801000,MasD,42000,,,,,
13:21,801000,MasE,59000,,,,,
13:21,801000,MasF,80000,,,,,
13:21,801000,MasG,104000,,,,,
13:21,801000,MasH,130000,,,,,
13:21,801000,MasI,159000,,,,,
13:21,801000,MasJ,187000,,,,,
13:22,802000,MasB,7000,,,,,
13:22,802000,MasC,22000,,,,,
13:22,802000,MasD,42000,,,,,
13:22,802000,MasE,59000,,,,,
13:22,802000,MasF,80000,,,,,
13:22,802000,MasG,104000,,,,,
13:22,802000,MasH,131000,,,,,
13:22,802000,MasI,159000,,,,,
13:22,802000,MasJ,187000,,,,,
13:23,803000,MasB,7000,,,,,
13:23,803000,MasC,22000,,,,,
13:23,803000,MasD,42000,,,,,
13:23,803000,MasE,59000,,,,,
13:23,803000,MasF,81000,,,,,
13:23,803000,MasG,104000,,,,,
13:23,803000,MasH,131000,,,,,
13:23,803000,MasI,159000,,,,,
13:23,803000,MasJ,187000,,,,,
13:24,804000,MasB,7000,,,,,
13:24,804000,MasC,22000,,,,,
13:24,804000,MasD,42000,,,,,
13:24,804000,MasE,59000,,,,,
13:24,804000,MasF,81000,,,,,
13:24,804000,MasG,104000,,,,,
13:24,804000,MasH,131000,,,,,
13:24,804000,MasI,159000,,,,,
13:24,804000,MasJ,188000,,,,,
13:25,805000,MasB,7000,,,,,
13:25,805000,MasC,22000,,,,,
13:25,805000,MasD,42000,,,,,
13:25,805000,MasE,59000,,,,,
13:25,805000,MasF,81000,,,,,
13:25,805000,MasG,104000,,,,,
13:25,805000,MasH,131000,,,,,
13:25,805000,MasI,159000,,,,,
13:25,805000,MasJ,188000,,,,,
13:26,806000,MasB,7000,,,,,
13:26,806000,MasC,22000,,,,,
13:26,806000,MasD,42000,,,,,
13:26,806000,MasE,59000,,,,,
13:26,806000,MasF,81000,,,,,
13:26,806000,MasG,104000,,,,,
13:26,806000,MasH,131000,,,,,
13:26,806000,MasI,159000,,,,,
13:26,806000,MasJ,188000,,,,,
13:27,807000,MasB,7000,,,,,
13:27,807000,MasC,22000,,,,,
13:27,807000,MasD,42000,,,,,
13:27,807000,MasE,59000,,,,,
13:27,807000,MasF,81000,,,,,
13:27,807000,MasG,104000,,,,,
13:27,807000,MasH,131000,,,,,
13:27,807000,MasI,160000,,,,,
13:27,807000,MasJ,188000,,,,,
13:28,808000,MasB,7000,,,,,
13:28,808000,MasC,22000,,,,,
13:28,808000,MasD,42000,,,,,
13:28,808000,MasE,59000,,,,,
13:28,808000,MasF,81000,,,,,
13:28,808000,MasG,104000,,,,,
13:28,808000,MasH,131000,,,,,
13:28,808000,MasI,160000,,,,,
13:28,808000,MasJ,188000,,,,,
13:29,809000,MasB,7000,,,,,
13:29,809000,MasC,22000,,,,,
13:29,809000,MasD,42000,,,,,
13:29,809000,MasE,59000,,,,,
13:29,809000,MasF,81000,,,,,
13:29,809000,MasG,104000,,,,,
13:29,809000,MasH,131000,,,,,
13:29,809000,MasI,160000,,,,,
13:29,809000,MasJ,188000,,,,,
13:30,810000,MasB,8000,,,,,
13:30,810000,MasC,23000,,,,,
13:30,810000,MasD,42000,,,,,
13:30,810000,MasE,60000,,,,,
13:30,810000,MasF,81000,,,,,
13:30,810000,MasG,105000,,,,,
13:30,810000,MasH,132000,,,,,
13:30,810000,MasI,160000,,,,,
13:30,810000,MasJ,189000,,,,,
13:31,811000,MasB,8000,,,,,
13:31,811000,MasC,23000,,,,,
13:31,811000,MasD,42000,,,,,
13:31,811000,MasE,60000,,,,,
13:31,811000,MasF,81000,,,,,
13:31,811000,MasG,105000,,,,,
13:31,811000,MasH,132000,,,,,
13:31,811000,MasI,160000,,,,,
13:31,811000,MasJ,189000,,,,,
13:32,812000,MasB,8000,,,,,
13:32,812000,MasC,23000,,,,,
13:32,812000,MasD,42000,,,,,
13:32,812000,MasE,60000,,,,,
13:32,812000,MasF,81000,,,,,
13:32,812000,MasG,105000,,,,,
13:32,812000,MasH,132000,,,,,
13:32,812000,MasI,160000,,,,,
13:32,812000,MasJ,189000,,,,,
13:33,813000,MasB,8000,,,,,
13:33,813000,MasC,23000,,,,,
13:33,813000,MasD,42000,,,,,
13:33,813000,MasE,60000,,,,,
13:33,813000,MasF,81000,,,,,
13:33,813000,MasG,105000,,,,,
13:33,813000,MasH,132000,,,,,
13:33,813000,MasI,160000,,,,,
13:33,813000,MasJ,189000,,,,,
13:34,814000,MasB,8000,,,,,
13:34,814000,MasC,23000,,,,,
13:34,814000,MasD,42000,,,,,
13:34,814000,MasE,60000,,,,,
13:34,814000,MasF,81000,,,,,
13:34,814000,MasG,105000,,,,,
13:34,814000,MasH,132000,,,,,
13:34,814000,MasI,161000,,,,,
13:34,814000,MasJ,189000,,,,,
13:35,815000,MasB,8000,,,,,
13:35,815000,MasC,23000,,,,,
13:35,815000,MasD,42000,,,,,
13:35,815000,MasE,60000,,,,,
13:35,815000,MasF,81000,,,,,
13:35,815000,MasG,105000,,,,,
13:35,815000,MasH,132000,,,,,
13:35,815000,MasI,161000,,,,,
13:35,815000,MasJ,189000,,,,,
13:36,816000,MasB,8000,,,,,
13:36,816000,MasC,23000,,,,,
13:36,816000,MasD,42000,,,,,
13:36,816000,MasE,60000,,,,,
13:36,816000,MasF,81000,,,,,
13:36,816000,MasG,105000,,,,,
13:36,816000,MasH,132000,,,,,
13:36,816000,MasI,161000,,,,,
13:36,816000,MasJ,189000,,,,,
13:37,817000,MasB,8000,,,,,
13:37,817000,MasC,23000,,,,,
13:37,817000,MasD,42000,,,,,
13:37,817000,MasE,60000,,,,,
13:37,817000,MasF,81000,,,,,
13:37,817000,MasG,105000,,,,,
13:37,817000,MasH,132000,,,,,
13:37,817000,MasI,161000,,,,,
13:37,817000,MasJ,190000,,,,,
13:38,818000,MasB,8000,,,,,
13:38,818000,MasC,23000,,,,,
13:38,818000,MasD,42000,,,,,
13:38,818000,MasE,60000,,,,,
13:38,818000,MasF,82000,,,,,
13:38,818000,MasG,105000,,,,,
13:38,818000,MasH,132000,,,,,
13:38,818000,MasI,161000,,,,,
13:38,818000,MasJ,190000,,,,,
13:39,819000,MasB,8000,,,,,
13:39,819000,MasC,23000,,,,,
13:39,819000,MasD,42000,,,,,
13:39,819000,MasE,60000,,,,,
13:39,819000,MasF,82000,,,,,
13:39,819000,MasG,105000,,,,,
13:39,819000,MasH,133000,,,,,
13:39,819000,MasI,161000,,,,,
13:39,819000,MasJ,190000,,,,,
13:40,820000,MasB,8000,,,,,
13:40,820000,MasC,23000,,,,,
13:40,820000,MasD,42000,,,,,
13:40,820000,MasE,60000,,,,,
13:40,820000,MasF,82000,,,,,
13:40,820000,MasG,105000,,,,,
13:40,820000,MasH,133000,,,,,
13:40,820000,MasI,161000,,,,,
13:40,820000,MasJ,190000,,,,,
13:41,821000,MasB,8000,,,,,
13:41,821000,MasC,23000,,,,,
13:41,821000,MasD,42000,,,,,
13:41,821000,MasE,60000,,,,,
13:41,821000,MasF,82000,,,,,
13:41,821000,MasG,105000,,,,,
13:41,821000,MasH,133000,,,,,
13:41,821000,MasI,161000,,,,,
13:41,821000,MasJ,190000,,,,,
13:42,822000,MasB,8000,,,,,
13:42,822000,MasC,23000,,,,,
13:42,822000,MasD,42000,,,,,
13:42,822000,MasE,60000,,,,,
13:42,822000,MasF,82000,,,,,
13:42,822000,MasG,106000,,,,,
13:42,822000,MasH,133000,,,,,
13:42,822000,MasI,162000,,,,,
13:42,822000,MasJ,190000,,,,,
13:43,823000,MasB,8000,,,,,
13:43,823000,MasC,23000,,,,,
13:43,823000,MasD,42000,,,,,
13:43,823000,MasE,60000,,,,,
13:43,823000,MasF,82000,,,,,
13:43,823000,MasG,106000,,,,,
13:43,823000,MasH,133000,,,,,
13:43,823000,MasI,162000,,,,,
13:43,823000,MasJ,190000,,,,,
13:44,824000,MasB,8000,,,,,
13:44,824000,MasC,23000,,,,,
13:44,824000,MasD,42000,,,,,
13:44,824000,MasE,60000,,,,,
13:44,824000,MasF,82000,,,,,
13:44,824000,MasG,106000,,,,,
13:44,824000,MasH,133000,,,,,
13:44,824000,MasI,162000,,,,,
13:44,824000,MasJ,191000,,,,,
13:45,825000,MasB,8000,,,,,
13:45,825000,MasC,23000,,,,,
13:45,825000,MasD,43000,,,,,
13:45,825000,MasE,60000,,,,,
13:45,825000,MasF,82000,,,,,
13:45,825000,MasG,106000,,,,,
13:45,825000,MasH,133000,,,,,
13:45,825000,MasI,162000,,,,,
13:45,825000,MasJ,191000,,,,,
13:46,826000,MasB,8000,,,,,
13:46,826000,MasC,23000,,,,,
13:46,826000,MasD,43000,,,,,
13:46,826000,MasE,60000,,,,,
13:46,826000,MasF,82000,,,,,
13:46,826000,MasG,106000,,,,,
13:46,826000,MasH,133000,,,,,
13:46,826000,MasI,162000,,,,,
13:46,826000,MasJ,191000,,,,,
13:47,827000,MasB,8000,,,,,
13:47,827000,MasC,23000,,,,,
13:47,827000,MasD,43000,,,,,
13:47,827000,MasE,60000,,,,,
13:47,827000,MasF,82000,,,,,
13:47,827000,MasG,106000,,,,,
13:47,827000,MasH,133000,,,,,
13:47,827000,MasI,162000,,,,,
13:47,827000,MasJ,191000,,,,,
13:48,828000,MasB,8000,,,,,
13:48,828000,MasC,23000,,,,,
13:48,828000,MasD,43000,,,,,
13:48,828000,MasE,60000,,,,,
13:48,828000,MasF,82000,,,,,
13:48,828000,MasG,106000,,,,,
13:48,828000,MasH,134000,,,,,
13:48,828000,MasI,162000,,,,,
13:48,828000,MasJ,191000,,,,,
13:49,829000,MasB,8000,,,,,
13:49,829000,MasC,23000,,,,,
13:49,829000,MasD,43000,,,,,
13:49,829000,MasE,60000,,,,,
13:49,829000,MasF,82000,,,,,
13:49,829000,MasG,106000,,,,,
13:49,829000,MasH,134000,,,,,
13:49,829000,MasI,163000,,,,,
13:49,829000,MasJ,191000,,,,,
13:50,830000,MasB,8000,,,,,
13:50,830000,MasC,23000,,,,,
13:50,830000,MasD,43000,,,,,
13:50,830000,MasE,61000,,,,,
13:50,830000,MasF,82000,,,,,
13:50,830000,MasG,106000,,,,,
13:50,830000,MasH,134000,,,,,
13:50,830000,MasI,163000,,,,,
13:50,830000,MasJ,192000,,,,,
13:51,831000,MasB,8000,,,,,
13:51,831000,MasC,23000,,,,,
13:51,831000,MasD,43000,,,,,
13:51,831000,MasE,61000,,,,,
13:51,831000,MasF,82000,,,,,
13:51,831000,MasG,106000,,,,,
13:51,831000,MasH,134000,,,,,
13:51,831000,MasI,163000,,,,,
13:51,831000,MasJ,192000,,,,,
13:52,832000,MasB,8000,,,,,
13:52,832000,MasC,23000,,,,,
13:52,832000,MasD,43000,,,,,
13:52,832000,MasE,61000,,,,,
13:52,832000,MasF,82000,,,,,
13:52,832000,MasG,106000,,,,,
13:52,832000,MasH,134000,,,,,
13:52,832000,MasI,163000,,,,,
13:52,832000,MasJ,192000,,,,,
13:53,833000,MasB,8000,,,,,
13:53,833000,MasC,23000,,,,,
13:53,833000,MasD,43000,,,,,
13:53,833000,MasE,61000,,,,,
13:53,833000,MasF,83000,,,,,
13:53,833000,MasG,106000,,,,,
13:53,833000,MasH,134000,,,,,
13:53,833000,MasI,163000,,,,,
13:53,833000,MasJ,192000,,,,,
13:54,834000,MasB,8000,,,,,
13:54,834000,MasC,23000,,,,,
13:54,834000,MasD,43000,,,,,
13:54,834000,MasE,61000,,,,,
13:54,834000,MasF,83000,,,,,
13:54,834000,MasG,107000,,,,,
13:54,834000,MasH,134000,,,,,
13:54,834000,MasI,163000,,,,,
13:54,834000,MasJ,192000,,,,,
13:55,835000,MasB,8000,,,,,
13:55,835000,MasC,23000,,,,,
13:55,835000,MasD,43000,,,,,
13:55,835000,MasE,61000,,,,,
13:55,835000,MasF,83000,,,,,
13:55,835000,MasG,107000,,,,,
13:55,835000,MasH,134000,,,,,
13:55,835000,MasI,163000,,,,,
13:55,835000,MasJ,192000,,,,,
13:56,836000,MasB,8000,,,,,
13:56,836000,MasC,23000,,,,,
13:56,836000,MasD,43000,,,,,
13:56,836000,MasE,61000,,,,,
13:56,836000,MasF,83000,,,,,
13:56,836000,MasG,107000,,,,,
13:56,836000,MasH,135000,,,,,
13:56,836000,MasI,163000,,,,,
13:56,836000,MasJ,192000,,,,,
13:57,837000,MasB,8000,,,,,
13:57,837000,MasC,23000,,,,,
13:57,837000,MasD,43000,,,,,
13:57,837000,MasE,61000,,,,,
13:57,837000,MasF,83000,,,,,
13:57,837000,MasG,107000,,,,,
13:57,837000,MasH,135000,,,,,
13:57,837000,MasI,164000,,,,,
13:57,837000,MasJ,193000,,,,,
13:58,838000,MasB,8000,,,,,
13:58,838000,MasC,23000,,,,,
13:58,838000,MasD,43000,,,,,
13:58,838000,MasE,61000,,,,,
13:58,838000,MasF,83000,,,,,
13:58,838000,MasG,107000,,,,,
13:58,838000,MasH,135000,,,,,
13:58,838000,MasI,164000,,,,,
13:58,838000,MasJ,193000,,,,,
13:59,839000,MasB,8000,,,,,
13:59,839000,MasC,23000,,,,,
13:59,839000,MasD,43000,,,,,
13:59,839000,MasE,61000,,,,,
13:59,839000,MasF,83000,,,,,
13:59,839000,MasG,107000,,,,,
13:59,839000,MasH,135000,,,,,
13:59,839000,MasI,164000,,,,,
13:59,839000,MasJ,193000,,,,,
14:00,840000,MasB,8000,,,,,
14:00,840000,MasC,23000,,,,,
14:00,840000,MasD,43000,,,,,
14:00,840000,MasE,61000,,,,,
14:00,840000,MasF,83000,,,,,
14:00,840000,MasG,107000,,,,,
14:00,840000,MasH,135000,,,,,
14:00,840000,MasI,164000,,,,,
14:00,840000,MasJ,193000,,,,,
14:01,841000,MasB,8000,,,,,
14:01,841000,MasC,23000,,,,,
14:01,841000,MasD,43000,,,,,
14:01,841000,MasE,61000,,,,,
14:01,841000,MasF,83000,,,,,
14:01,841000,MasG,107000,,,,,
14:01,841000,MasH,135000,,,,,
14:01,841000,MasI,164000,,,,,
14:01,841000,MasJ,193000,,,,,
14:02,842000,MasB,8000,,,,,
14:02,842000,MasC,23000,,,,,
14:02,842000,MasD,43000,,,,,
14:02,842000,MasE,61000,,,,,
